StockCode,Description,TotalQuantitySold,TotalRevenue,NumberOfOrders,AvgQuantityPerOrder,RevenueShare,CumulativeRevenueShare,ABC_Category,DemandLevel,ReorderRecommendation,CappedAvgQuantityPerOrder,EstimatedReorderQty
23377,PACK OF 12 DOLLY GIRL TISSUES,1200,468.0,80,15.0,2.7371016404419933e-05,0.9817855583824187,C,High Demand,Normal Stocking,15.0,30
84675,FROG KING WATERING CAN,187,467.65000000000003,44,4.25,2.7350546627194407e-05,0.9818129089290458,C,Medium Demand,Normal Stocking,4.25,5
21002,ROSE DU SUD DRAWSTRING BAG,110,467.5,26,4.230769230769231,2.7341773865526322e-05,0.9818402507029114,C,Low Demand,Low Priority / Avoid Overstock,4.230769230769231,2
23136,IVORY WIRE SWEETHEART LETTER TRAY,127,467.05,44,2.8863636363636362,2.7315455580522074e-05,0.9818675661584919,C,Low Demand,Low Priority / Avoid Overstock,2.8863636363636362,1
21459,YELLOW EASTER EGG HUNT START POST,250,465.9,37,6.756756756756757,2.7248197741066767e-05,0.9818948143562329,C,Medium Demand,Normal Stocking,6.756756756756757,8
23218,LAUREL STAR ANTIQUE GOLD,372,465.81,33,11.272727272727273,2.724293408406592e-05,0.981922057290317,C,Medium Demand,Normal Stocking,11.272727272727273,14
21128,GOLD FISHING GNOME,96,464.71000000000004,28,3.4285714285714284,2.7178600498499975e-05,0.9819492358908155,C,Low Demand,Low Priority / Avoid Overstock,3.4285714285714284,2
84596J,MIXED NUTS LIGHT GREEN BOWL,676,464.03000000000003,68,9.941176470588236,2.7138830645604664e-05,0.9819763747214612,C,Medium Demand,Normal Stocking,9.941176470588236,12
85129C,BEADED CRYSTAL HEART BLUE SMALL,370,463.85,48,7.708333333333333,2.7128303331602964e-05,0.9820035030247928,C,Medium Demand,Normal Stocking,7.708333333333333,9
20845,ZINC HEART LATTICE 2 WALL PLANTER,73,463.55,21,3.4761904761904763,2.7110757808266794e-05,0.982030613782601,C,Low Demand,Low Priority / Avoid Overstock,3.4761904761904763,2
47310M,"SMALL POP BOX,FUNKY MONKEY",401,462.85,47,8.53191489361702,2.7069818253815742e-05,0.9820576836008549,C,Medium Demand,Normal Stocking,8.53191489361702,10
85109,PINK BOUDOIR T-LIGHT HOLDER,4203,462.15000000000003,18,233.5,2.7028878699364687e-05,0.9820847124795542,C,High Demand,Normal Stocking,41.04028856825748,82
51020A,SUMMER FUN DESIGN SHOWER CAP,1302,462.05999999999995,49,26.571428571428573,2.7023615042363832e-05,0.9821117360945966,C,High Demand,Normal Stocking,26.571428571428573,53
22407,MONEY BOX FIRST ADE DESIGN,384,461.76,55,6.9818181818181815,2.7006069519027666e-05,0.9821387421641156,C,Medium Demand,Normal Stocking,6.9818181818181815,8
84926E,FLOWERS TILE COASTER,1077,461.63,48,22.4375,2.699846645891533e-05,0.9821657406305745,C,Medium Demand,Normal Stocking,22.4375,27
20696,FLORAL SOFT CAR TOY,123,461.25,34,3.6176470588235294,2.6976242129356184e-05,0.9821927168727038,C,Low Demand,Low Priority / Avoid Overstock,3.6176470588235294,2
85226C,BLUE PULL BACK RACING CAR,952,461.2,66,14.424242424242424,2.697331787546682e-05,0.9822196901905793,C,Medium Demand,Normal Stocking,14.424242424242424,17
23691,WRAP KEEP CALM BIRTHDAY,1125,460.5,36,31.25,2.6932378321015766e-05,0.9822466225689003,C,Medium Demand,Normal Stocking,31.25,38
72132,COLUMBIAN CUBE CANDLE,548,460.2,27,20.296296296296298,2.69148327976796e-05,0.982273537401698,C,Medium Demand,Normal Stocking,20.296296296296298,24
23455,SMALL PARLOUR PICTURE FRAME,164,459.56,32,5.125,2.6877402347895778e-05,0.9823004148040458,C,Low Demand,Low Priority / Avoid Overstock,5.125,3
22193,RED WALL CLOCK,60,459.0,1,60.0,2.6844650704334933e-05,0.9823272594547502,C,Low Demand,Low Priority / Avoid Overstock,41.04028856825748,21
22191,IVORY WALL CLOCK,60,459.0,1,60.0,2.6844650704334933e-05,0.9823541041054545,C,Low Demand,Low Priority / Avoid Overstock,41.04028856825748,21
23561,SET OF 6 RIBBONS PARTY,167,458.63,13,12.846153846153847,2.6823011225553663e-05,0.9823809271166801,C,Low Demand,Low Priority / Avoid Overstock,12.846153846153847,6
21884,CAKES AND BOWS GIFT  TAPE,1232,457.36,68,18.11764705882353,2.674873517676389e-05,0.9824076758518568,C,High Demand,Normal Stocking,18.11764705882353,36
84247L,FAWN AND MUSHROOM GREETING CARD,1088,456.96,82,13.268292682926829,2.6725341145649e-05,0.9824344011930025,C,Medium Demand,Normal Stocking,13.268292682926829,16
85203,HANGING WOOD AND FELT BUTTERFLY ,1089,454.5,111,9.81081081081081,2.6581467854292436e-05,0.9824609826608568,C,Medium Demand,Normal Stocking,9.81081081081081,12
72225C,LAVENDER SCENT CAKE CANDLE,1877,454.09,35,53.628571428571426,2.6557488972399673e-05,0.9824875401498292,C,High Demand,Normal Stocking,41.04028856825748,82
72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,121,453.75,44,2.75,2.6537604045952018e-05,0.9825140777538751,C,Low Demand,Low Priority / Avoid Overstock,2.75,1
90209B,GREEN ENAMEL+GLASS HAIR COMB,248,453.6,18,13.777777777777779,2.6528831284283936e-05,0.9825406065851594,C,Medium Demand,Normal Stocking,13.777777777777779,17
84653,GREEN ROSE QUILT ,10,453.5,8,1.25,2.6522982776505214e-05,0.9825671295679359,C,Low Demand,Low Priority / Avoid Overstock,1.25,1
72801G,S/4 BURGUNDY WINE DINNER CANDLES,777,453.33,21,37.0,2.6513040313281384e-05,0.9825936426082492,C,Medium Demand,Normal Stocking,37.0,44
23548,WRAP MAGIC FOREST ,1075,451.5,43,25.0,2.640601262093077e-05,0.9826200486208702,C,Medium Demand,Normal Stocking,25.0,30
21536,DAIRY MAID  SMALL  MILK JUG,215,451.5,55,3.909090909090909,2.640601262093077e-05,0.9826464546334911,C,Medium Demand,Normal Stocking,3.909090909090909,5
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,493,451.45,47,10.48936170212766,2.6403088367041408e-05,0.9826728577218581,C,Medium Demand,Normal Stocking,10.48936170212766,13
21881,CUTE CATS TAPE,1183,450.75,65,18.2,2.6362148812590352e-05,0.9826992198706707,C,Medium Demand,Normal Stocking,18.2,22
90203,SILVER CHARM NECKLACE 70CM,60,450.0,24,2.5,2.6318285004249934e-05,0.9827255381556749,C,Low Demand,Low Priority / Avoid Overstock,2.5,1
84924A,WAKE UP COCKEREL CALENDAR SIGN ,117,449.88,46,2.5434782608695654,2.6311266794915468e-05,0.9827518494224697,C,Low Demand,Low Priority / Avoid Overstock,2.5434782608695654,1
21507,ELEPHANT BIRTHDAY CARD ,1080,449.88,72,15.0,2.6311266794915468e-05,0.9827781606892646,C,Medium Demand,Normal Stocking,15.0,18
84865,NEW BAROQUE BLACK PHOTO ALBUM,64,449.65,37,1.7297297297297298,2.629781522702441e-05,0.9828044585044916,C,Low Demand,Low Priority / Avoid Overstock,1.7297297297297298,1
84683,CLASSICAL ROSE CANDLESTAND,509,449.05,27,18.85185185185185,2.6262724180352075e-05,0.982830721228672,C,Medium Demand,Normal Stocking,18.85185185185185,23
22452,MEASURING TAPE RUSSIAN DOLL PINK,152,448.4000000000001,41,3.707317073170732,2.6224708879790386e-05,0.9828569459375518,C,Low Demand,Low Priority / Avoid Overstock,3.707317073170732,2
21847,GREEN  DIAMANTE PEN IN GIFT BOX,252,448.2,22,11.454545454545455,2.6213011864232935e-05,0.982883158949416,C,Medium Demand,Normal Stocking,11.454545454545455,14
23560,SET OF 6 RIBBONS COUNTRY STYLE,163,447.07,20,8.15,2.6146923726333376e-05,0.9829093058731424,C,Low Demand,Low Priority / Avoid Overstock,8.15,4
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",282,446.09999999999997,35,8.057142857142857,2.609019320087977e-05,0.9829353960663433,C,Medium Demand,Normal Stocking,8.057142857142857,10
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,307,446.03000000000003,50,6.14,2.6086099245434666e-05,0.9829614821655888,C,Medium Demand,Normal Stocking,6.14,7
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,205,445.35,44,4.659090909090909,2.6046329392539355e-05,0.9829875284949813,C,Medium Demand,Normal Stocking,4.659090909090909,6
21393,BLUE POLKADOT PUDDING BOWL,2564,445.05,14,183.14285714285714,2.602878386920319e-05,0.9830135572788505,C,High Demand,Normal Stocking,41.04028856825748,82
16012,FOOD/DRINK SPONGE STICKERS,2118,444.78,62,34.16129032258065,2.6012992898200637e-05,0.9830395702717487,C,High Demand,Normal Stocking,34.16129032258065,68
17164D,ASS COL SMALL SAND FROG P'WEIGHT,1144,444.48,27,42.370370370370374,2.599544737486447e-05,0.9830655657191236,C,Medium Demand,Normal Stocking,41.04028856825748,49
23074,EMBOSSED HEART TRINKET BOX,221,444.02000000000004,35,6.314285714285714,2.596854423908235e-05,0.9830915342633627,C,Medium Demand,Normal Stocking,6.314285714285714,8
20661,BLUE SPOTTY PURSE ,433,443.3500000000001,30,14.433333333333334,2.5929359236964915e-05,0.9831174636225997,C,Medium Demand,Normal Stocking,14.433333333333334,17
23125,6PC WOOD PLATE SET DISPOSABLE,405,443.25,16,25.3125,2.5923510729186186e-05,0.9831433871333288,C,Medium Demand,Normal Stocking,25.3125,30
21399,BLUE  SPOTTY  COFFEE MUG,227,443.1,25,9.08,2.5914737967518104e-05,0.9831693018712964,C,Medium Demand,Normal Stocking,9.08,11
84972L,GIANT PINK HEART MEMO HOLDER,112,442.40000000000003,44,2.5454545454545454,2.587379841306705e-05,0.9831951756697094,C,Low Demand,Low Priority / Avoid Overstock,2.5454545454545454,1
84948,SILVER HANGING T-LIGHT HOLDER DOME,268,442.2,33,8.121212121212121,2.5862101397509605e-05,0.9832210377711069,C,Medium Demand,Normal Stocking,8.121212121212121,10
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,440,442.0,60,7.333333333333333,2.585040438195216e-05,0.9832468881754889,C,Medium Demand,Normal Stocking,7.333333333333333,9
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",526,441.7,71,7.408450704225352,2.583285885861599e-05,0.9832727210343475,C,Medium Demand,Normal Stocking,7.408450704225352,9
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,151,441.53000000000003,44,3.4318181818181817,2.5822916395392168e-05,0.9832985439507429,C,Low Demand,Low Priority / Avoid Overstock,3.4318181818181817,2
21403,BLUE EGG  SPOON,2151,440.58,108,19.916666666666668,2.5767355571494302e-05,0.9833243113063144,C,High Demand,Normal Stocking,19.916666666666668,40
23045,PAPER LANTERN 5 POINT STAR MOON ,106,439.90000000000003,18,5.888888888888889,2.5727585718598995e-05,0.983350038892033,C,Low Demand,Low Priority / Avoid Overstock,5.888888888888889,3
62096A,PINK/YELLOW FLOWERS HANDBAG,337,439.45,51,6.607843137254902,2.5701267433594743e-05,0.9833757401594666,C,Medium Demand,Normal Stocking,6.607843137254902,8
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,259,439.14,18,14.38888888888889,2.5683137059480703e-05,0.9834014232965261,C,Medium Demand,Normal Stocking,14.38888888888889,17
16161M,WRAP  PINK FLOCK,1050,439.0,39,26.923076923076923,2.567494914859049e-05,0.9834270982456748,C,Medium Demand,Normal Stocking,26.923076923076923,32
82605,OLD DOC RUSSEL METAL SIGN,209,438.90000000000003,83,2.5180722891566263,2.5669100640811773e-05,0.9834527673463156,C,Medium Demand,Normal Stocking,2.5180722891566263,3
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,351,438.75,50,7.02,2.5660327879143688e-05,0.9834784276741947,C,Medium Demand,Normal Stocking,7.02,8
20804,GLASS CHICKEN BUTTER DISH,283,438.15,24,11.791666666666666,2.562523683247135e-05,0.9835040529110272,C,Medium Demand,Normal Stocking,11.791666666666666,14
20868,SILVER FABRIC MIRROR,789,437.66,46,17.152173913043477,2.5596579144355618e-05,0.9835296494901715,C,Medium Demand,Normal Stocking,17.152173913043477,21
21540,DAIRY MAID CERAMIC BUTTER DISH,105,437.25,39,2.6923076923076925,2.5572600262462855e-05,0.983555222090434,C,Low Demand,Low Priority / Avoid Overstock,2.6923076923076925,1
20689,RETRO SISTERS EXPRESSO CUPS,400,436.00000000000006,27,14.814814814814815,2.549949391522883e-05,0.9835807215843493,C,Medium Demand,Normal Stocking,14.814814814814815,18
20787,BLUE RETRO BAR STOOL,11,435.45000000000005,8,1.375,2.5467327122445856e-05,0.9836061889114718,C,Low Demand,Low Priority / Avoid Overstock,1.375,1
23425,STORAGE TIN HOME SWEET HOME,237,435.43,35,6.771428571428571,2.5466157420890112e-05,0.9836316550688927,C,Medium Demand,Normal Stocking,6.771428571428571,8
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",1036,435.12,40,25.9,2.544802704677607e-05,0.9836571030959395,C,Medium Demand,Normal Stocking,25.9,31
23565,EGG CUP MILKMAID HELGA ,348,435.0,31,11.225806451612904,2.5441008837441605e-05,0.9836825441047768,C,Medium Demand,Normal Stocking,11.225806451612904,13
23509,MINI PLAYING CARDS FUN FAIR ,1040,433.2,54,19.25925925925926,2.5335735697424605e-05,0.9837078798404743,C,Medium Demand,Normal Stocking,19.25925925925926,23
37444A,YELLOW BREAKFAST CUP AND SAUCER,2684,433.16,26,103.23076923076923,2.5333396294313117e-05,0.9837332132367685,C,High Demand,Normal Stocking,41.04028856825748,82
23043,PAPER LANTERN 9 POINT HOLLY STAR L,69,431.25,16,4.3125,2.522168979573952e-05,0.9837584349265642,C,Low Demand,Low Priority / Avoid Overstock,4.3125,2
84858B,BLUE RIVIERA HANDBAG,326,431.0,9,36.22222222222222,2.5207068526292718e-05,0.9837836419950905,C,Medium Demand,Normal Stocking,36.22222222222222,43
90154,LAZER CUT NECKLACE W PASTEL BEADS,58,430.7,6,9.666666666666666,2.5189523002956548e-05,0.9838088315180935,C,Low Demand,Low Priority / Avoid Overstock,9.666666666666666,5
90161B,ANT COPPER TURQ BOUDICCA BRACELET,87,430.65,26,3.3461538461538463,2.518659874906719e-05,0.9838340181168426,C,Low Demand,Low Priority / Avoid Overstock,3.3461538461538463,2
85169C,EAU DE NIL LOVE BIRD CANDLE,397,429.97,38,10.447368421052632,2.514682889617188e-05,0.9838591649457388,C,Medium Demand,Normal Stocking,10.447368421052632,13
72127,COLUMBIAN CANDLE ROUND ,358,429.64,59,6.067796610169491,2.5127528820502093e-05,0.9838842924745593,C,Medium Demand,Normal Stocking,6.067796610169491,7
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,48,429.59999999999997,26,1.8461538461538463,2.5125189417390604e-05,0.9839094176639768,C,Low Demand,Low Priority / Avoid Overstock,1.8461538461538463,1
20653,CHERRY BLOSSOM LUGGAGE TAG,1927,428.89,31,62.16129032258065,2.5083665012161678e-05,0.983934501328989,C,High Demand,Normal Stocking,41.04028856825748,82
23379,PACK OF 12 RED APPLE TISSUES,1175,428.01,50,23.5,2.5032198143708923e-05,0.9839595335271327,C,Medium Demand,Normal Stocking,23.5,28
84966B,BLUE KASHMIRI BOXED MIRROR,33,428.0,4,8.25,2.503161329293105e-05,0.9839845651404256,C,Low Demand,Low Priority / Avoid Overstock,8.25,4
16045,POPART WOODEN PENCILS ASST,9300,428.0,72,129.16666666666666,2.503161329293105e-05,0.9840095967537186,C,High Demand,Normal Stocking,41.04028856825748,82
84801A,PINK HYDRANGEA ART FLOWER,272,427.44000000000005,15,18.133333333333333,2.4998861649370208e-05,0.984034595615368,C,Medium Demand,Normal Stocking,18.133333333333333,22
21455,PAINTED YELLOW WOODEN DAISY,502,426.7,63,7.968253968253968,2.495558269180766e-05,0.9840595511980598,C,Medium Demand,Normal Stocking,7.968253968253968,10
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,426,426.7,51,8.352941176470589,2.495558269180766e-05,0.9840845067807515,C,Medium Demand,Normal Stocking,8.352941176470589,10
22344,PARTY PIZZA DISH PINK POLKADOT,1109,426.28999999999996,53,20.92452830188679,2.4931603809914898e-05,0.9841094383845614,C,Medium Demand,Normal Stocking,20.92452830188679,25
23522,DOG AND BALL WALL ART,252,425.88,4,63.0,2.490762492802214e-05,0.9841343460094895,C,Medium Demand,Normal Stocking,41.04028856825748,49
85230G,ORANGE VOTIVE CANDLE,1680,425.75999999999993,46,36.52173913043478,2.490060671868767e-05,0.9841592466162081,C,High Demand,Normal Stocking,36.52173913043478,73
16168M,FUNKY MONKEY GIFT BAG MEDIUM,1578,425.16,53,29.77358490566038,2.4865515672015343e-05,0.9841841121318802,C,High Demand,Normal Stocking,29.77358490566038,60
21167,WHITE SAGE INCENSE,2058,424.68,50,41.16,2.4837442834677473e-05,0.9842089495747148,C,High Demand,Normal Stocking,41.04028856825748,82
20715,LITTLE FLOWER SHOPPER BAG,400,424.0,1,400.0,2.4797672981782162e-05,0.9842337472476966,C,Medium Demand,Normal Stocking,41.04028856825748,49
84876B,GREEN HEART COMPACT MIRROR,327,423.75,27,12.11111111111111,2.4783051712335355e-05,0.984258530299409,C,Medium Demand,Normal Stocking,12.11111111111111,15
22124,SET OF 2 TEA TOWELS PING MICROWAVE,179,422.97,39,4.589743589743589,2.4737433351661325e-05,0.9842832677327606,C,Low Demand,Low Priority / Avoid Overstock,4.589743589743589,2
16008,SMALL FOLDING SCISSOR(POINTED EDGE),3141,422.96,85,36.95294117647059,2.473684850088345e-05,0.9843080045812616,C,High Demand,Normal Stocking,36.95294117647059,74
22686,"FRENCH BLUE METAL DOOR SIGN, No",337,421.25,35,9.628571428571428,2.46368390178673e-05,0.9843326414202794,C,Medium Demand,Normal Stocking,9.628571428571428,12
22840,"CAKE TIN, ROUND, VINTAGE RED,CREAM",59,421.05,10,5.9,2.4625142002309856e-05,0.9843572665622817,C,Low Demand,Low Priority / Avoid Overstock,5.9,3
23058,CHRISTMAS HANGING SNOWFLAKE,486,421.02000000000004,44,11.045454545454545,2.462338744997624e-05,0.9843818899497317,C,Medium Demand,Normal Stocking,11.045454545454545,13
84597C,RETRO PINK BALL ASHTRAY ,352,420.8,36,9.777777777777779,2.4610520732863052e-05,0.9844065004704646,C,Medium Demand,Normal Stocking,9.777777777777779,12
47581B,FAIRY CAKE WICKER PICNIC BASKET ,33,420.75,26,1.2692307692307692,2.460759647897369e-05,0.9844311080669436,C,Low Demand,Low Priority / Avoid Overstock,1.2692307692307692,1
23117,POPPY FIELDS CHOPPING BOARD,85,420.75,39,2.1794871794871793,2.460759647897369e-05,0.9844557156634225,C,Low Demand,Low Priority / Avoid Overstock,2.1794871794871793,1
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,44,420.28,27,1.6296296296296295,2.4580108492413694e-05,0.9844802957719149,C,Low Demand,Low Priority / Avoid Overstock,1.6296296296296295,1
84596K,JELLY BABIES YELLOW SMALL BOWL,358,420.14,64,5.59375,2.4571920581523483e-05,0.9845048676924963,C,Medium Demand,Normal Stocking,5.59375,7
BANK CHARGES,Bank Charges,29,420.001,28,1.0357142857142858,2.4563791155711058e-05,0.984529431483652,C,Low Demand,Low Priority / Avoid Overstock,1.0357142857142858,1
20700,GREEN CAT FLORAL CUSHION COVER ,288,420.0,12,24.0,2.4563732670633275e-05,0.9845539952163227,C,Medium Demand,Normal Stocking,24.0,29
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9,419.85,4,2.25,2.455495990896519e-05,0.9845785501762316,C,Low Demand,Low Priority / Avoid Overstock,2.25,1
84770,ROUND GEORGIAN SILVER MIRROR,135,419.25000000000006,16,8.4375,2.451986886229286e-05,0.984603070045094,C,Low Demand,Low Priority / Avoid Overstock,8.4375,4
17129F,BLUE GLASS GEMS IN BAG,624,418.38,25,24.96,2.4468986844617972e-05,0.9846275390319386,C,Medium Demand,Normal Stocking,24.96,30
90120D,WHITE MURANO TWIST BRACELET,102,418.25,20,5.1,2.4461383784505635e-05,0.9846520004157231,C,Low Demand,Low Priority / Avoid Overstock,5.1,3
20621,ECONOMY PASSPORT COVER ,199,417.90000000000003,29,6.862068965517241,2.444091400728011e-05,0.9846764413297304,C,Medium Demand,Normal Stocking,6.862068965517241,8
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,206,417.7,8,25.75,2.442921699172266e-05,0.9847008705467222,C,Medium Demand,Normal Stocking,25.75,31
20851,ZINC HEART LATTICE TRAY OVAL ,334,417.7,27,12.37037037037037,2.442921699172266e-05,0.9847252997637139,C,Medium Demand,Normal Stocking,12.37037037037037,15
84859B,BLUE DISCO HANDBAG,279,417.43,15,18.6,2.4413426020720113e-05,0.9847497131897347,C,Medium Demand,Normal Stocking,18.6,22
72780,BLACK SILOUETTE CANDLE PLATE,513,417.33,43,11.930232558139535,2.440757751294139e-05,0.9847741207672477,C,Medium Demand,Normal Stocking,11.930232558139535,14
21518,BANK ACCOUNT  GREETING  CARD ,1016,416.64,70,14.514285714285714,2.4367222809268206e-05,0.984798487990057,C,Medium Demand,Normal Stocking,14.514285714285714,17
23336,EGG FRYING PAN PINK ,199,415.97,63,3.1587301587301586,2.432803780715077e-05,0.9848228160278641,C,Medium Demand,Normal Stocking,3.1587301587301586,4
47422,ASSORTED MONKEY SUCTION CUP HOOK,1076,415.92,61,17.639344262295083,2.4325113553261407e-05,0.9848471411414174,C,Medium Demand,Normal Stocking,17.639344262295083,21
84510F,SET OF 4 NEW ENGLAND COASTERS ,1092,415.0,31,35.225806451612904,2.4271307281697163e-05,0.984871412448699,C,Medium Demand,Normal Stocking,35.225806451612904,42
20943,SET/6 GINGERBREAD STAR T-LIGHTS,332,415.0,48,6.916666666666667,2.4271307281697163e-05,0.9848956837559807,C,Medium Demand,Normal Stocking,6.916666666666667,8
20654,FIRST CLASS LUGGAGE TAG ,339,414.63,84,4.035714285714286,2.424966780291589e-05,0.9849199334237836,C,Medium Demand,Normal Stocking,4.035714285714286,5
85169D,PINK LOVE BIRD CANDLE,374,413.98,45,8.311111111111112,2.4211652502354197e-05,0.9849441450762859,C,Medium Demand,Normal Stocking,8.311111111111112,10
72799B,PURPLE PILLAR CANDLE BLACK FLOCK,313,413.35,9,34.77777777777778,2.417480690334825e-05,0.9849683198831892,C,Medium Demand,Normal Stocking,34.77777777777778,42
